drug,gene,metric,spearman_r,spearman_p,pearson_r,pearson_p,n_cell_lines
mitoxantrone,CRP,auc,0.028752338498828373,0.5516405218723572,0.012557331961931657,0.7949022315885385,431
mitoxantrone,HNF1A,ic50,0.0900316760576124,0.06183569055921199,0.08676917303996545,0.07193350600615861,431
mitoxantrone,HNF1A,auc,0.07291226424144108,0.13070843787491618,0.08385433126233394,0.08205778590308803,431
mitoxantrone,MYC,ic50,-0.05837578516148286,0.2264996702462833,-0.04298055694751559,0.3734016692402503,431
mitoxantrone,MYC,auc,-0.05121115860067649,0.2887899490775247,-0.05197434650480984,0.2816546785713689,431
mitoxantrone,ERBB2,ic50,0.044659851117599354,0.35500150209039705,-0.0006745144782327956,0.988859803872264,431
mitoxantrone,ERBB2,auc,0.05262327819705221,0.2756821533695085,0.03811753188226644,0.4299195798330813,431
minocycline,CRP,ic50,0.09472726694994384,0.5557808247610377,0.000981819683565588,0.995139086601686,382
minocycline,CRP,auc,0.06969396061863806,0.17403720579421408,0.0026830245780882986,0.9583155699084784,382
minocycline,HNF1A,ic50,-0.09186465714304021,0.5678369566298154,-0.010196199106198081,0.9495514516406773,382
minocycline,HNF1A,auc,0.008383174616907648,0.8702715646388267,0.029062666504458233,0.5712016181795183,382
minocycline,MYC,ic50,-0.19111498257839724,0.23132229500027846,-0.1523717728712243,0.341578038893352,382
minocycline,MYC,auc,-0.03423374802203197,0.5047112813497953,-0.018729865553768436,0.7151829322851531,382
minocycline,ERBB2,ic50,0.06149825783972127,0.7024872731797792,0.12675293782990454,0.4296981706160506,382
minocycline,ERBB2,auc,0.06768388976026819,0.18681887719957155,0.027006246373360722,0.5987503580260515,382
nadide,CRP,ic50,0.20913913241287083,0.16796539240710054,0.16462212398181858,0.2798587604220227,404
nadide,CRP,auc,-0.032767422396812886,0.5113399344949717,-0.07775262345213485,0.11868216293481008,404
nadide,HNF1A,ic50,0.10790140010185739,0.4804866931578855,0.10751971604640645,0.48204969870678366,404
nadide,HNF1A,auc,-0.03482415097597814,0.48517737394125815,0.0023141986257246058,0.9630147464893358,404
nadide,MYC,ic50,0.07688000267683986,0.6156970060681113,0.06821574852951245,0.6561410093883946,404
nadide,MYC,auc,-0.015619843231041139,0.7542796906096745,-0.03205514870605167,0.5205685230625117,404
nadide,ERBB2,ic50,-0.09875160583768891,0.5186777248533218,-0.13886701030798188,0.3629528085888778,404
nadide,ERBB2,auc,0.03301405707573056,0.5081643621299798,0.05051418171563111,0.3111445920076316,404
clofoctol,CRP,ic50,0.13653477752346055,0.07942044923810375,,,835
clofoctol,CRP,auc,0.049328001635015675,0.1544083419195375,-0.014500139357923155,0.6756578607355218,835
clofoctol,HNF1A,ic50,-0.012663076001014323,0.871364145678838,,,835
clofoctol,HNF1A,auc,0.06269681217770195,0.07017525864543324,0.0008371902733710548,0.9807285568092183,835
clofoctol,MYC,ic50,-0.012991357022283012,0.8680592567223596,,,835
clofoctol,MYC,auc,-0.009885442874654432,0.7754660759563993,-0.01794363796592057,0.6046181353662606,835
clofoctol,ERBB2,ic50,0.13638817162930486,0.07974673851876306,,,835
clofoctol,ERBB2,auc,0.03273906066584034,0.3447221913354469,0.005144121607642896,0.8820075864206219,835
propranolol,CRP,ic50,0.19371651746523233,0.13806246089254212,0.02376655360624157,0.856958099742288,399
propranolol,CRP,auc,-0.10319530556771944,0.03936403018117652,-0.03475610887406334,0.48875912380637193,399
propranolol,HNF1A,ic50,0.015112950209840818,0.908755569637932,-0.05570024684396707,0.6725107613303705,399
propranolol,HNF1A,auc,-0.0031343721788955887,0.9502341325105237,0.04561850779848217,0.36343281977841235,399
propranolol,MYC,ic50,0.1743008377611633,0.18287700143803656,-0.0113908487004859,0.9311644838565283,399
propranolol,MYC,auc,-0.06769056502758816,0.17720079569781522,-0.04716413203825259,0.3473868075859708,399
propranolol,ERBB2,ic50,-0.04070631712419963,0.7574699137204343,-0.0497712222447343,0.7056902466829036,399
propranolol,ERBB2,auc,-0.03356653740342314,0.5037660417084892,-0.07261369245984345,0.14766778755345789,399
beclomethasone-dipropionate,CRP,ic50,-0.03610685747093394,0.578584755340231,-0.011437133072507903,0.8603783599394594,414
beclomethasone-dipropionate,CRP,auc,-0.11360800670178664,0.020773163767288313,-0.0671109139167351,0.1729098119136363,414
beclomethasone-dipropionate,HNF1A,ic50,0.0009643367595955799,0.9881677040627384,-0.05089905576593748,0.43347283593227043,414
beclomethasone-dipropionate,HNF1A,auc,-0.13510837306281295,0.005898479404375472,-0.0817928120064282,0.09651450482246954,414
beclomethasone-dipropionate,MYC,ic50,-0.16559441579860298,0.010337391172382682,-0.06695418126212768,0.30262665202841615,414
beclomethasone-dipropionate,MYC,auc,-0.09170018180748211,0.062306181037170734,-0.12802873711189436,0.009110928790699743,414
beclomethasone-dipropionate,ERBB2,ic50,-0.04684178974338265,0.471059854331011,0.01678444930391164,0.7962995727693447,414
beclomethasone-dipropionate,ERBB2,auc,-0.08043219119168539,0.10220563358415073,-0.07033045997012939,0.1531607119046479,414
fenbendazole,CRP,ic50,-0.019706242521407086,0.6889542023671081,-0.04528701350185541,0.3574389182723392,431
fenbendazole,CRP,auc,0.00356082020356065,0.9412410643255674,0.021942568328652858,0.6496335575511958,431
fenbendazole,HNF1A,ic50,-0.08477372243712872,0.08455104699752818,-0.004090963562508054,0.933781375864363,431
fenbendazole,HNF1A,auc,-0.017893888743219316,0.7110564576759754,0.05311784453702731,0.27118857301214083,431
fenbendazole,MYC,ic50,-0.0631759037671917,0.19900466921378368,-0.034099441111940555,0.4884572484163565,431
fenbendazole,MYC,auc,0.029640838648684005,0.5394085739410341,0.01967774373467003,0.6837335885585042,431
fenbendazole,ERBB2,ic50,-0.03640458613989216,0.4595268934524591,0.06841008440739917,0.1642114927693339,431
fenbendazole,ERBB2,auc,0.014944521790255889,0.7570381150659112,0.01383109748296342,0.7746323881199378,431
naloxone,CRP,ic50,-0.005752089700778982,0.9363901199929316,-0.01194802861878158,0.8683313701509087,318
naloxone,CRP,auc,-0.003417601415554148,0.9515943532764991,0.005665315582181902,0.9198441673322281,318
naloxone,HNF1A,ic50,-0.14712667155371825,0.04012244334186087,-0.03460675732183102,0.6310183565397945,318
naloxone,HNF1A,auc,0.006872851426513216,0.9028362132684067,0.047309879384787645,0.4004573884349244,318
naloxone,MYC,ic50,0.0029495636749856725,0.967356728796839,-0.10387264360674921,0.14843292800977378,318
naloxone,MYC,auc,0.011013875890199889,0.8448934824313102,0.01506297305899004,0.7890313318643575,318
naloxone,ERBB2,ic50,-0.12557372857282625,0.08025673569464155,0.0352837105229492,0.6243497593117496,318
naloxone,ERBB2,auc,-0.002497428637401227,0.9646172679860326,0.03818544348107024,0.4974483925688513,318
ethinyl-estradiol,CRP,ic50,-0.016056835263484573,0.9137422236935933,-0.05191244374850417,0.7260266342279275,407
ethinyl-estradiol,CRP,auc,-0.04644804103163771,0.34995503514297194,-0.061043781283171214,0.21912032809355433,407
ethinyl-estradiol,HNF1A,ic50,0.04752077904325883,0.7484101764206202,-0.04503367772481702,0.7611793918607724,407
ethinyl-estradiol,HNF1A,auc,-0.02765478314765063,0.5780025428894231,-0.013909290636820695,0.7796617394520912,407
ethinyl-estradiol,MYC,ic50,0.18525755875958788,0.2074476849359536,0.10871680590008657,0.4620094595022919,407
ethinyl-estradiol,MYC,auc,-0.04509485559850393,0.3641857259959205,-0.031238543371883577,0.5297229427859738,407
ethinyl-estradiol,ERBB2,ic50,-0.051023177624967074,0.7305415252909493,-0.13304539976785337,0.3673306036713093,407
ethinyl-estradiol,ERBB2,auc,0.03849258954020003,0.4386603217348966,0.03880305821047513,0.43497386549419376,407
aspirin,CRP,ic50,-0.0002375816709079518,0.997971582513518,-0.010795586747575673,0.9080315883295255,422
aspirin,CRP,auc,-0.03948389031347553,0.4185076892413512,-0.006280128594848673,0.8976512034270728,422
aspirin,HNF1A,ic50,-0.06550894234480134,0.4828450729363281,0.006802877407167571,0.941969124917416,422
aspirin,HNF1A,auc,-0.05486310235851881,0.26078525298569455,-0.04376314622603249,0.3698397289961677,422
aspirin,MYC,ic50,-0.019789034357350053,0.8322836074223133,-0.08522389497848668,0.3609252342545414,422
aspirin,MYC,auc,-0.02138694978105166,0.6613200723906509,-0.030522404810558124,0.5317763864884435,422
aspirin,ERBB2,ic50,0.12086596694480688,0.1942553322800814,0.0170104643185283,0.8555560722317308,422
aspirin,ERBB2,auc,0.0019133485059918737,0.9687399601458644,0.019529312803803243,0.6891330907208635,422
propoxycaine,CRP,ic50,0.18276234175542885,0.2294953716077185,-0.03221004829597728,0.8336320120796982,405
propoxycaine,CRP,auc,0.017487584538132553,0.7256859306811086,-0.06572585037703825,0.1868194290597782,405
propoxycaine,HNF1A,ic50,0.1149585210131647,0.45207348772032907,-0.06982322865151216,0.6485590588289017,405
propoxycaine,HNF1A,auc,0.015398849171298041,0.757354729624926,0.04833163979235024,0.331938692706959,405
propoxycaine,MYC,ic50,0.017325998889467766,0.9100590203990679,0.03474830741394071,0.8207288451866884,405
propoxycaine,MYC,auc,-0.10531438421073941,0.03411112880012218,-0.0820497432973988,0.09916877348456755,405
propoxycaine,ERBB2,ic50,0.05369083306051798,0.726123570685359,0.09614498514513486,0.5298277401034243,405
propoxycaine,ERBB2,auc,-0.006765229545381685,0.8920360232990941,-0.01858546918222115,0.709221739371829,405
pentagastrin,CRP,ic50,-0.04319871509823752,0.5851847742957048,-0.015239050186578285,0.847373546805892,399
pentagastrin,CRP,auc,0.011626649451446194,0.8169098086658743,-0.03428028369072669,0.49473289019243943,399
pentagastrin,HNF1A,ic50,-0.041026262694617226,0.604211400521581,-0.030358304146110484,0.7013531909660325,399
pentagastrin,HNF1A,auc,-0.005357586046635844,0.9150406995049358,0.006993178351732582,0.8892509572394423,399
pentagastrin,MYC,ic50,0.0012080848538505492,0.9878268711005626,0.034145365073722476,0.6662066189667138,399
pentagastrin,MYC,auc,-0.04425589923747462,0.37795557029895055,-0.01894138305144695,0.7060245033791038,399
pentagastrin,ERBB2,ic50,-0.02464013255067376,0.7556208927636764,-0.030367009687142826,0.7012716317108901,399
pentagastrin,ERBB2,auc,-0.006705902661265706,0.8937730126798902,-0.002208739516317051,0.9649194118077885,399
noretynodrel,CRP,ic50,-0.06115640557627432,0.2504376085246444,-0.016663142373974905,0.7543778328544153,427
noretynodrel,CRP,auc,-0.024659166277987674,0.6113551205256591,-0.010699604959135684,0.8255171230602468,427
noretynodrel,HNF1A,ic50,0.005227347124195639,0.9218178894678544,-0.000576160099836835,0.9913691297842829,427
noretynodrel,HNF1A,auc,0.007598484718717772,0.8755940584152994,0.08769610214036176,0.07024502173340484,427
noretynodrel,MYC,ic50,0.05141547282857375,0.3340621103289288,0.10353199533781535,0.05128909072122862,427
noretynodrel,MYC,auc,0.030995783800884743,0.522971148142788,-0.033043465175370254,0.4958753640821161,427
noretynodrel,ERBB2,ic50,-0.02327566731647406,0.6620680494303641,-0.08528621808471701,0.10867611913188961,427
noretynodrel,ERBB2,auc,-0.0766691134256525,0.11365550246439829,-0.15500097613829134,0.0013136226689743566,427
betamethasone,CRP,ic50,-0.44596542830577524,0.0635984604098885,-0.08616097649412671,0.7339018644013314,411
betamethasone,CRP,auc,0.0201971775158229,0.6830867007281222,-0.05641934869038978,0.2537772656656402,411
betamethasone,HNF1A,ic50,-0.049012049470515,0.8468592006192626,-0.08366178456528531,0.7413666731907746,411
betamethasone,HNF1A,auc,-0.044387475292175134,0.36941214423112007,-0.04253913257290791,0.389698404335801,411
betamethasone,MYC,ic50,0.1826625386996904,0.46816133789331493,0.04579729101264647,0.8568023753551022,411
betamethasone,MYC,auc,-0.1496857772818302,0.0023460899244856378,-0.16610674565671968,0.0007228469604822254,411
betamethasone,ERBB2,ic50,-0.4633642930856553,0.052785861953566694,-0.14946240790426538,0.5538959789135476,411
betamethasone,ERBB2,auc,-0.05919680498156258,0.23111168126716117,-0.036101394337620454,0.46545293938490867,411
piperazine,CRP,ic50,0.13101394402234404,0.6848487144273757,-0.09090909090909091,0.778725396245442,417
piperazine,CRP,auc,-0.06400859927680945,0.19206075087008842,-0.012288402120301446,0.802438506047587,417
piperazine,HNF1A,ic50,0.13380613488875975,0.6784466863299405,0.670500201156845,0.017017849504052048,417
piperazine,HNF1A,auc,-0.06200887481619401,0.206347627897814,0.0038258060424616394,0.9379148036850229,417
piperazine,MYC,ic50,0.4055944055944056,0.19083587400450036,0.2863952474430963,0.36680702899217893,417
piperazine,MYC,auc,-0.027104456952669324,0.5809972368991487,-0.017727991622769123,0.7181312013341729,417
piperazine,ERBB2,ic50,-0.3216783216783217,0.30790987618065263,0.2879702761049905,0.36406000469801786,417
piperazine,ERBB2,auc,0.0030723507997406207,0.9501240498521039,0.042425874051126196,0.3875058194590713,417
ramifenazone,CRP,auc,-0.09967339201280694,0.048894493332201194,-0.02765316951898705,0.585643743023524,391
ramifenazone,HNF1A,auc,-0.0553317349255771,0.2750759834634655,-0.08958177531847836,0.07685178355797256,391
ramifenazone,MYC,auc,-0.07535508168116134,0.1369104818237367,-0.07540461412915354,0.13665186240467364,391
ramifenazone,ERBB2,auc,-0.07092423890658406,0.16160044074104707,0.034653320991361654,0.49445744405773506,391
meclizine,CRP,ic50,-0.09779720103503664,0.08560264567387224,,,422
meclizine,CRP,auc,0.015950386221623324,0.7438857885199334,0.006228295112476998,0.8984913713735583,422
meclizine,HNF1A,ic50,-0.08790985041132836,0.12245477686669021,,,422
meclizine,HNF1A,auc,0.0203239388130752,0.6771817474363706,-0.0017098122340695925,0.972063874441381,422
meclizine,MYC,ic50,-0.08704056909116197,0.12620992091980957,,,422
meclizine,MYC,auc,-0.07599479160389602,0.11905371584927335,-0.06939654549945304,0.1547141926829988,422
meclizine,ERBB2,ic50,-0.005522737663418113,0.922848890174578,,,422
meclizine,ERBB2,auc,0.10009747179709905,0.03984699356778234,0.14062541803340944,0.0037958684291840043,422
phenazone,CRP,ic50,-0.40014409024963316,0.06500105425188234,-0.08637383253559092,0.7023155771771543,402
phenazone,CRP,auc,-0.07783858631769035,0.11919440133498736,-0.06330624358084531,0.2052967140539528,402
phenazone,HNF1A,ic50,-0.01319734266699721,0.9535176325747368,-0.08578759880188241,0.7042476737672164,402
phenazone,HNF1A,auc,-0.024081489879772388,0.6302331656639253,-0.047013343421164325,0.3471153153893456,402
phenazone,MYC,ic50,0.24788255223037836,0.26601937978240736,-0.06284777644806779,0.7811277638064127,402
phenazone,MYC,auc,-0.07856747794380553,0.11576517537648363,-0.09405136021068479,0.0595609212139452,402
phenazone,ERBB2,ic50,0.2298136645962733,0.30354785916215565,0.028376009852630807,0.9002456964018691,402
phenazone,ERBB2,auc,0.009975807659721494,0.8419526319878338,0.027511849483174033,0.5823212134408298,402
clofibrate,CRP,auc,-0.05218496325032877,0.32346154176939645,-0.05173340749489678,0.3276717565674722,360
clofibrate,HNF1A,auc,0.07826390179126469,0.13832356513188546,0.01675284006005497,0.7514108697434015,360
clofibrate,MYC,auc,-0.04634839317675542,0.38058883531443216,-0.00576136531719406,0.9132540823665215,360
clofibrate,ERBB2,auc,0.10930996259166786,0.03817103624711228,0.12734577716329515,0.015620492992490043,360
remoxipride,CRP,auc,0.01603659098386543,0.7623587167582486,-0.033560216397006806,0.5267684488236017,358
remoxipride,HNF1A,auc,-0.03235060368940876,0.541781527700286,-0.16928136694018414,0.0013045110355762114,358
remoxipride,MYC,auc,-0.041863324707588793,0.42972204819241344,-0.08562192908137317,0.10580306713282517,358
remoxipride,ERBB2,auc,-0.042317748219709996,0.42472727847242,-0.01567373977748118,0.7675798089079097,358
altretamine,CRP,auc,-0.14252975864611175,0.06139255175932813,-0.00454264397963099,0.9527001768024473,173
altretamine,HNF1A,auc,0.11665758718757904,0.12639069256100396,0.08817702522759117,0.24865258051341363,173
altretamine,MYC,auc,0.010332365881314809,0.8926755767173485,0.02251622798922497,0.7687234930936535,173
altretamine,ERBB2,auc,0.013596865061178404,0.8590759708312,0.12822199667865633,0.09272064949242874,173
streptozotocin,CRP,ic50,-0.05600912621120224,0.5818813950220652,-0.02095874542779876,0.8368604146323982,370
streptozotocin,CRP,auc,-0.043080380887723965,0.40866375754608514,0.03399572971885205,0.5144677883740716,370
streptozotocin,HNF1A,ic50,0.10391138395283406,0.30604865584865165,0.2035464459318182,0.04330591731925209,370
streptozotocin,HNF1A,auc,0.03614306541319857,0.4882468987754086,0.026222060288163526,0.6151251563810309,370
streptozotocin,MYC,ic50,-0.19441060241931707,0.05382596378642856,-0.02287060445096051,0.8222134720330168,370
streptozotocin,MYC,auc,-0.029463880961363237,0.5721050115455416,-0.048945414872289636,0.3478021021588964,370
streptozotocin,ERBB2,ic50,0.0352939721340833,0.7287275052476616,0.11326952195446752,0.26429327173119355,370
streptozotocin,ERBB2,auc,0.11167091788010791,0.031754622251346606,0.07919446717257128,0.12836761716897485,370
nadifloxacin,CRP,auc,-0.01384563609119853,0.7926295272311628,-0.06065932359090416,0.24899613772520895,363
nadifloxacin,HNF1A,auc,-0.036230894359629395,0.49136689000432665,-0.1432455200396988,0.006259033618072178,363
nadifloxacin,MYC,auc,-0.03730075078800895,0.4786532961084372,-0.02754027762182764,0.6009726920088171,363
nadifloxacin,ERBB2,auc,-0.10138877433808055,0.053603215014180694,-0.08693047903345172,0.09819509610647384,363
hexylresorcinol,CRP,ic50,-0.07346613651892446,0.47923289149311493,-0.028370384374880153,0.7849188702598536,376
hexylresorcinol,CRP,auc,-0.0871139385862425,0.09164457657627931,-0.08593768825198639,0.0961274773970396,376
hexylresorcinol,HNF1A,ic50,-0.13499194709048226,0.19213140580220614,-0.04977752150842988,0.6319061917770327,376
hexylresorcinol,HNF1A,auc,0.021622787803577518,0.6759951867149918,-0.007316286229142415,0.8875558603218138,376
hexylresorcinol,MYC,ic50,-0.05487160464583333,0.5974019609761991,-0.12236846264923874,0.23746106153485325,376
hexylresorcinol,MYC,auc,0.055985602786272036,0.27888121949306144,0.03728945564251583,0.47096327140381966,376
